NAME,ADDRESS,LATITUDE,LONGITUDE
VIERA HOSPITAL,8745 N WICKHAM RD,28.227967877,-80.729332052
UF HEALTH SHANDS HOSPITAL,1600 SW ARCHER RD,29.639990133,-82.342864823
UF HEALTH SHANDS REHAB HOSPITAL,4101 NW 89TH BLVD,29.6918007200001,-82.43611695
KINDRED HOSPITAL-NORTH FLORIDA,801 OAK ST,29.98784521,-81.682078205
MEMORIAL HOSPITAL PEMBROKE,7800 SHERIDAN ST,26.029793102,-80.245584816
FLORIDA MEDICAL CENTER - A CAMPUS OF NORTH SHORE,5000 W OAKLAND PARK BLVD,26.163367454,-80.2185788959999
BAYFRONT HEALTH SEVEN RIVERS,6201 N SUNCOAST BLVD,28.9519580530001,-82.624502738
BAPTIST HOSPITAL OF MIAMI,8900 N KENDALL DR,25.684430047,-80.338801862
DOUGLAS GARDENS HOSPITAL,5200 NE 2ND AVE,25.8228281620001,-80.192446521
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MIAMI,20601 OLD CUTLER RD,25.5748498670001,-80.340978934
LIMA MEMORIAL HOSPITAL,1001 BELLEFONTAINE AVENUE,40.7357455980001,-84.085958419
PALMETTO GENERAL HOSPITAL,2001 W 68TH ST,25.885766892,-80.3263609749999
WEST KENDALL BAPTIST HOSPITAL,9555 SW 162 AVE,25.6781657710001,-80.4559557649999
THE CENTERS INC,5664 SW 60TH AVE,29.131065832,-82.219020885
ADVENTHEALTH OCALA,1500 SW 1ST AVE,29.1749043930001,-82.138994824
BLAKE MEDICAL CENTER,2020 59TH ST W,27.4822005890001,-82.623741753
LAKEWOOD RANCH MEDICAL CENTER,8330 LAKEWOOD RANCH BLVD,27.390597809,-82.435396168
"NOLAND HOSPITAL ANNISTON II, LLC",400 EAST 10TH STREET,33.655655193,-85.823239616
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,400 EAST TENTH STREET,33.6555752560001,-85.8232421389999
UAB CALLAHAN EYE HOSPITAL AUTHORITY,1720 UNIVERSITY BOULEVARD,33.5040061030001,-86.802891909
PHOENIX CHILDREN'S HOSPITAL,1919 E. THOMAS RD.,33.4788775600001,-112.039807352
MARSHALL MEDICAL CENTERS SOUTH CAMPUS,"2505 U.S. HIGHWAY 431, SOUTH",34.2214658500001,-86.160628168
BIBB MEDICAL CENTER,208 PIERSON AVENUE,32.9513583660001,-87.1483112339999
YUMA REGIONAL MEDICAL CENTER,2400 S AVE A,32.682747094,-114.635383243
OREGON STATE HOSPITAL JUNCTION CITY,29398 RECOVERY WAY,44.1657748050001,-123.19418075
SALEM HOSPITAL,"890 OAK STREET, SE",44.9327093430001,-123.034070976
FLORALA MEMORIAL HOSPITAL,24273 FIFTH AVENUE,31.000485414,-86.313137967
LAKELAND COMMUNITY HOSPITAL,42024 HIGHWAY 195,34.2419118660001,-87.591365799
DOCTORS HOSPITAL OF NELSONVILLE,1950 MOUNT ST MARYS DRIVE,39.4632829020001,-82.243210179
NORTHBROOK BEHAVIORAL HEALTH HOSPITAL,425 WOODBURY TURNERSVILLE ROAD,39.7889103430001,-75.073353305
UNIVERSITY POINTE SURGICAL HOSPITAL,7750 UNIVERSITY COURT,39.3614347230001,-84.365734898
MERCY HOSPITAL FAIRFIELD,3000 MACK ROAD,39.312699164,-84.517795738
CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,31.693544069,-86.265045701
MOBILE INFIRMARY MEDICAL CENTER,5 MOBILE INFIRMARY CIRCLE,30.695724958,-88.0797761919999
USA HEALTH CHILDREN'S & WOMEN'S HOSPITAL,1700 CENTER STREET,30.697683817,-88.0778076399999
USA HEALTH UNIVERSITY HOSPITAL,2451 FILLINGIM STREET,30.70706198,-88.0983348569999
CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,39.4438513170001,-83.840020957
BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,32.3281539480001,-86.27754935
JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,32.508014256,-85.0088847439999
MEMORIAL MEDICAL CENTER,815 NORTH VIRGINIA STREET,28.620302936,-96.632350823
HELEN M SIMPSON REHABILITATION HOSPITAL,4300 LONDONDERRY ROAD,40.284647611,-76.816500795
CLEVELAND CLINIC CHILDREN'S HOSPITAL FOR REHABILITATION,"2801 MARTIN LUTHER KING, JR DRIVE",41.483056753,-81.607779934
REGENCY HOSPITAL OF CLEVELAND EAST,4200 INTERCHANGE CORPORATE CENTER ROAD,41.4322546920001,-81.5065860349999
UH REHABILITATION HOSPITAL,23333 HARVARD ROAD,41.4519197230001,-81.5101741299999
MERCY HEALTH - DEFIANCE HOSPITAL LLC,1404 EAST SECOND STREET,41.283301028,-84.340237652
NEW JERSEY STATE PRISON HOSPITAL,2ND STREET,40.2079795670001,-74.756528472
FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,39.7175512540001,-82.577456609
DOCTORS HOSPITAL,5100 WEST BROAD STREET,39.952525182,-83.1378653519999
HOSPITAL INTERAMERICANO DE MEDICINA AVANZADA,100 LUIS MUNOZ MARIN AVENUE,18.21793941,-66.0319458719999
TWIN VALLEY BEHAVIORAL HEALTHCARE,2200 WEST BROAD STREET,39.9567524870001,-83.059165048
FULTON COUNTY HEALTH CENTER,725 SOUTH SHOOP AVENUE,41.53902085,-84.1329488379999
SOUTH JERSEY HEALTH CARE CENTER,2 COOPER PLAZA,39.941971644,-75.1143076709999
VIRTUA WEST JERSEY HOSPITAL - CAMDEN,1000 ATLANTIC AVENUE,39.9286482530001,-75.108368048
ANCORA PSYCHIATRIC HOSPITAL,301 SPRING GARDEN ROAD,39.6810739210001,-74.862487519
VIRTUA OUR LADY OF LOURDES HOSPITAL,1600 HADDON AVENUE,39.9277316450001,-75.0950046849999
LIGHTHOUSE AT MAYS LANDING,5034 ATLANTIC AVENUE,39.4405119840001,-74.6889823229999
ST JOSEPH'S UNIVERSITY MEDICAL CENTER,703 MAIN STREET,40.9028344480001,-74.165704421
VETERANS AFFAIRS NEW JERSEY HEALTH CARE SYSTEM EAST - ORANGE CAMPUS,385 TREMONT AVENUE,40.752533687,-74.2361401809999
SAINT BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,40.7634158050001,-74.304869271
INSPIRA HEALTH CENTER BRIDGETON,333 IRVING AVENUE,39.4361878780001,-75.2195488519999
HUNTERDON MEDICAL CENTER,2100 WESCOTT DRIVE,40.531414555,-74.8608580009999
PALISADES MEDICAL CENTER,7600 RIVER ROAD,40.793995943,-73.99643796
CORNERSTONE BEHAVIORAL HEALTH HOSPITAL OF UNION COUNTY,40 WATCHUNG WAY,40.6651085170001,-74.421872997
SUMMIT OAKS HOSPITAL,19 PROSPECT STREET,40.713896999,-74.3629232929999
TRINITAS REGIONAL MEDICAL CENTER,225 WILLIAMSON STREET,40.658559348,-74.214793661
KINDRED HOSPITAL NEW JERSEY - RAHWAY,865 STONE STREET,40.6128375580001,-74.290563839
SAINT PETERS UNIVERSITY HOSPITAL,254 EASTON AVENUE,40.5011940100001,-74.459610239
RUTGERS HEALTH UNIVERSITY BEHAVIORAL HEALTHCARE,671 HOES LANE WEST,40.5256925050001,-74.4701964079999
SAINT LAWRENCE REHABILITATION CENTER,2381 LAWRENCEVILLE ROAD,40.2882778260001,-74.7350899749999
KESSLER INSTITUTE FOR REHABILITATION - CHESTER,201 PLEASANT HILL ROAD,40.819533952,-74.68564441
CHILTON MEDICAL CENTER,97 WEST PARKWAY,40.958751631,-74.310228781
SPECIALTY HOSPITAL AT MONMOUTH,300 2ND AVENUE,40.295775991,-73.986388255
MONMOUTH MEDICAL CENTER,300 2ND AVENUE,40.295238925,-73.985118595
COMMUNITY MEDICAL CENTER,99 STATE HIGHWAY 37 WEST,39.9640022770001,-74.215966475
SOUTHERN OCEAN MEDICAL CENTER,1140 STATE ROUTE 72 WEST,39.7209550950001,-74.284883177
ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL SOMERSET,110 REHILL AVE,40.5682960300001,-74.595369487
CAREPOINT HEALTH-HOBOKEN UNIVERSITY MEDICAL CENTER,308 WILLOW AVE,40.741129325,-74.0340379579999
ST. MARY'S GENERAL HOSPITAL,350 BOULEVARD,40.8593121370001,-74.13774777
HACKENSACK-UMC MOUNTAINSIDE,BAY AND HIGHLAND AVE,40.811427345,-74.204038743
CHRIST HOSPITAL,2139 AUBURN AVENUE,39.120930591,-84.510906969
GOOD SAMARITAN HOSPITAL,375 DIXMYTH AVENUE,39.139933339,-84.5222844049999
MERCY HEALTH - WEST HOSPITAL,3300 MERCY HEALTH BLVD,39.180620033,-84.596399418
HIGHLAND DISTRICT HOSPITAL,1275 NORTH HIGH STREET,39.2217530090001,-83.6107652329999
TRINITY MEDICAL CTR EAST,380 SUMMIT AVENUE,40.354755529,-80.62549638
UC MEDICAL CENTER PSYCHIATRIC,311 STRAIGHT STREET,39.129531129,-84.5222956329999
HOSP EPISCOPAL SAN LUCAS 2,PR-14 AVE TITO CASTRO 917,18.0312034070001,-66.594748368
KNOX COMMUNITY HOSPITAL,1330 COSHOCTON ROAD,40.3997161670001,-82.4485375199999
LAKE HEALTH - TRIPOINT MEDICAL CENTER,7590 AUBURN ROAD,41.6626096360001,-81.247080777
"CLEVELAND CLINIC REHABILITATION HOSPITAL, LLC",33355 HEALTH CAMPUS BOULEVARD,41.4731324800001,-81.985816288
ARIZONA STATE HOSPITAL,2500 EAST VAN BUREN STREET,33.4534228420001,-112.028090749
PROMEDICA WILDWOOD ORTHOPEDICA AND SPINE HOSPITAL,2901 N REYNOLDS RD,41.673842209,-83.673552338
UNION COUNTY GENERAL HOSPITAL,300 WILSON ST,36.4542286660001,-103.193297221
SOCORRO GENERAL HOSPITAL,1202 UNITED STATES HIGHWAY 60,34.0374495450001,-106.911473169
WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,35.1108471740001,-114.555047703
LINCOLN COUNTY MEDICAL CENTER,211 SUDDERTH DRIVE,33.3222399900001,-105.631300307
NOR LEA DISTRICT HOSPITAL,1600 NORTH MAIN,32.965281835,-103.347374365
MIMBRES MEMORIAL HOSPITAL,900 WEST ASH STREET,32.2603361120001,-107.767727706
ARIZONA SPINE & JOINT HOSPITAL,4620 E. BASELINE ROAD,33.3803039250001,-111.734800371
ABRAZO ARROWHEAD CAMPUS,18701 N 67TH AVENUE,33.655054195,-112.201581761
MEMORIAL MEDICAL CENTER,2450 SOUTH TELSHOR BOULEVARD,32.2922852840001,-106.736047638
BHC MESILLA VALLEY HOSPITAL,3751 DEL REY BOULEVARD,32.3566198620001,-106.773997482
LOVELACE REHABILITATION HOSPITAL,505 ELM STREET NORTHEAST,35.0877726740001,-106.638345259
LOVELACE WESTSIDE HOSPITAL,10501 GOLF COURSE ROAD NORTHWEST,35.2074503540001,-106.677054769
PMG KASEMAN HOSPITAL,8300 CONSTITUTION AVENUE NORTHEAST,35.0929648520001,-106.55319003
NEW MEXICO REHABILITATION CENTER,72 GAIL HARRIS ST,33.309289372,-104.523267272
LOVELACE REGIONAL HOSPITAL - ROSWELL,117 EAST 19TH STREET,33.4171011720001,-104.521172657
CIBOLA GENERAL HOSPITAL,1016 EAST ROOSEVELT AVENUE,35.1621529650001,-107.827119368
UNM SANDOVAL REGIONAL MEDICAL CENTER,3001 BROADMOOR BLVD NE,35.3087657990001,-106.680232941
TURQUOISE LODGE HOSPITAL,5901 ZUNI SE,35.0735968230001,-106.580034639
DESERT WILLOW TREATMENT CENTER,6171 WEST CHARLESTON BOULEVARD,36.1566190720001,-115.228960592
VERDE VALLEY MEDICAL CENTER,269 S CANDY LANE,34.735359639,-112.029564595
HARMON HOSPTAL,2170 EAST HARMON AVENUE,36.107922253,-115.122757641
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DESERT CANYON,9175 WEST OQUENDO ROAD,36.080349777,-115.292448318
WARREN STATE HOSPITAL,33 MAIN DRIVE,41.8794740000001,-79.146869
KINDRED HOSPITAL - LAS VEGAS (FLAMINGO CAMPUS),2250 E FLAMINGO RD,36.1454920420001,-115.211866503
KINDRED HOSPITAL - LAS VEGAS (SAHARA CAMPUS),5110 WEST SAHARA AVENUE,36.1159162380001,-115.121836232
FOUR COUNTY COUNSELING CENTER,1015 MICHIGAN AVE,40.7632903790001,-86.362468225
MEMORIAL HOSPITAL,1101 MICHIGAN AVE,40.763478766,-86.3620203199999
KENTUCKIANA MEDICAL CENTER LLC,4601 MEDICAL PLAZA WAY,38.3330855930001,-85.752433815
PORTER REGIONAL HOSPITAL,85 EAST US HWY 6,41.553276759,-87.049681709
ARIZONA STATE FORENSIC HOSPITAL,501 NORTH 24TH STREET,33.455044377,-112.029343608
COPPER HILLS YOUTH CENTER,5899 WEST RIVENDELL DRIVE,40.5883659250001,-112.031171489
OHIOHEALTH MANSFIELD HOSPITAL,335 GLESSNER AVENUE,40.752924353,-82.529472766
NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BOULEVARD,36.1947284070001,-115.122563555
RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BOULEVARD,39.435570695,-119.760590161
CAMPBELLTON-GRACEVILLE HOSPITAL,5429 COLLEGE DR,30.963035163,-85.506744552
BELLEVUE HOSPITAL,1400 WEST MAIN STREET,41.287962046000096,-82.881604797
PARKVIEW REGIONAL MEDICAL CENTER,11109 PARKVIEW PLAZA DRIVE,41.188451983,-85.101793443
COLUMBUS REGIONAL HOSPITAL,2400 E 17TH ST,39.216952915,-85.895463792
REGIONS HOSPITAL,640 JACKSON STREET,44.9558875330001,-93.0949516379999
SOUTHERN OHIO MED CTR-SCIOTO CAMPUS,1805 27TH STREET,38.7533184580001,-82.977709741
WILLIAM BEE RIRIE HOSPITAL,1500 AVENUE 'H',39.2567270380001,-114.858604793
UNIVERSITY MEDICAL CENTER OF SOUTHERN NEVADA,1800 WEST CHARLESTON BOULEVARD,36.1596237300001,-115.167456702
US AIR FORCE HOSP,"2501 CAPEHART ROAD, OFFUTT AFB",41.1179424210001,-95.949668805
DELTA COMMUNITY HOSPITAL,126 SOUTH WHITE SAGE AVENUE,39.350051767,-112.561095825
HEBER VALLEY HOSPITAL,1485 UNITED STATES HIGHWAY 40,40.4900050860001,-111.406201065
FRANCISCAN HEALTH MOORESVILLE,1201 HADLEY RD,39.6078571130001,-86.355692529
DUKES MEMORIAL HOSPITAL,275 W 12TH ST,40.7566462830001,-86.082403798
FRANCISCAN HEALTH CRAWFORDSVILLE,1710 LAFAYETTE RD,40.0664718570001,-86.9055719139999
BLOOMINGTON MEADOWS HOSPITAL,3600 N PROW RD,39.205979514,-86.550922129
INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,601 W SECOND ST,39.15989295,-86.539893595
SANPETE VALLEY HOSPITAL,1100 SOUTH MEDICAL DRIVE,39.5312366900001,-111.461095077
BON SECOURS ST FRANCIS WATKINS CENTRE,601 WATKINS CENTRE PKWY,37.5101901530001,-77.696234945
BLUFFTON REGIONAL MEDICAL CENTER,303 S MAIN ST,40.737354839,-85.170774991
FRANCISCAN HEALTH HAMMOND,5454 HOHMAN AVE,41.61511211,-87.5239895029999
PINNACLE HOSPITAL,9301 CONNECTICUT DR,41.4480816980001,-87.3285665449999
ELMENDORF AFB HOSPITAL,5955 ZEAMER AVE.,61.2353454350001,-149.744885008
QUAIL RUN BEHAVIORAL HEALTH,2545 WEST QUAIL AVENUE,33.6778566340001,-112.113842379
INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,642 W HOSPITAL RD,38.5683614380001,-86.475163718
YUKON - KUSKOKWIM DELTA REGIONAL HOSPITAL,700 CHIEF EDDIE HOFFMAN HIGHWAY,60.7883423500001,-161.784612775
INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,5165 MCCARTY LN,40.400530442,-86.806373219
FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,301 W HOMER ST,41.7068411270001,-86.900461091
AFFINITY MEDICAL CENTER,875 EIGHTH STREET NE,40.8063802450001,-81.517451361
WINSTON MEDICAL CENTER,923 SOUTH CHURCH STREET,33.098005087,-89.06011088
ST. ELIAS SPECIALTY HOSPITAL,4800 CORDOVA STREET,61.176410993,-149.880115614
STARKE HOSPITAL,102 E CULVER RD,41.287568804,-86.621997285
GOOD SAMARITAN HOSPITAL,520 S 7TH ST,38.6733129290001,-87.532093359
INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,11700 N MERIDIAN ST,39.959344478,-86.159655667
"SUMMA HEALTH SYSTEM, AKRON CITY HOSPITAL",525 EAST MARKET STREET,41.0811261860001,-81.499818706
DOUGLAS COUNTY MEMORIAL HOSPITAL,708 8TH STREET,43.325315625,-98.345278617
PARKVIEW WHITLEY HOSPITAL,1260 E SR 205,41.158646371,-85.4649015909999
FRANCISCAN HEALTH INDIANAPOLIS,8111 S EMERSON AVE,39.6487177590001,-86.079467628
KINDRED HOSPITAL INDIANAPOLIS,1700 W 10TH ST,39.781501851,-86.191449166
CURAHEALTH NW PHOENIX,13216 N. PLAZA DEL RIO BLVD,33.604206945,-112.261798876
KPC PROMISE HOSPITAL OF PHOENIX LLC,433 E. 6TH STREET,33.4254835780001,-111.82208245
BOWDLE HEALTHCARE,8001 WEST 5TH STREET,45.4479784850001,-99.661627435
HEARTLAND BEHAVIORAL HEALTHCARE,3000 ERIE SW,40.7682356940001,-81.5078299579999
THOMAS B FINAN CENTER,"10102 COUNTRY CLUB ROAD, PO BOX 1722",39.6558734610001,-78.736062453
ST CLAIR MEMORIAL HOSPITAL,1000 BOWER HILL ROAD,40.3780950010001,-80.066629999
ST JOHN VIANNEY CENTER,151 WOODBINE ROAD,40.0123090020001,-75.683505
CARILION GILES COMMUNITY HOSPITAL,159 HARTLEY WAY,37.333079065,-80.713021407
US ARMY HOSPITAL-YUMA,"990 D ST., YUMA PROVING GROUNDS",32.8599458520001,-114.438224366
CSF - UTUADO,C/ISAAC GONZALEZ MARTINEZ,18.2677130980001,-66.701285181999907
TWELVE-STEP LIVING CORPORATION - TALLGRASS RECOVERY CENTER,27048 SOUTH TALLGRASS AVENUE,43.468824001,-96.784288128
WHEELING HOSPITAL,1 MEDICAL PARK,40.0591186070001,-80.685007335
ENCOMPASS HEALTH HARMARVILLE REHABILITATION HOSPITAL,"GUYS RUN ROAD, PO BOX 11460",40.5568960000001,-79.8660649999999
ST LUKES HOSPITAL SACRED HEART CAMPUS,421 CHEW STREET,40.608314804,-75.468459857
HENDERSON HEALTH CARE SERVICES,1621 FRONT STREET,40.7833479440001,-97.807545262
DOVER EMERGENCY ROOM,10 CENTRAL AVENUE,43.1810142940001,-70.878478945
WOODBRIDGE DEVELOPMENTAL CENTER,1277 RAHWAY AVENUE,40.584466407,-74.268469605
US AIR FORCE HOSPITAL-TUCSON,DAVIS-MONTHAN AFB,32.1732555200001,-110.859774372
WETZEL COUNTY HOSPITAL,3 EAST BENJAMIN DRIVE,39.6811286350001,-80.8500326179999
KINDRED REHABILITATION HOSPITAL NORTHEAST HOUSTON,18839 MCKAY BOULEVARD,29.992072281,-95.278958643
SPRINGFIELD HOSPITAL CENTER,6655 SYKESVILLE ROAD,39.3861860000001,-76.961136
AROOSTOOK MENTAL HEALTH CENTER RESIDENTIAL TREATMENT FACILITY,382 MAIN STREET,46.8865379580001,-67.824388798
BROADDUS HOSPITAL ASSOCIATION,1 HEALTHCARE DRIVE,39.143249,-80.061793
CROSS ROAD MEDICAL CENTER,"187 GLENN HWY, PO BOX 5",62.108932,-145.540928
ALEXANDER HOSPITAL,PO BOX 2568,35.695534197,-81.2911514309999
MCLAUGHLIN PUBLIC HEALTH SERVICE INDIAN HEALTH CENTER,701 6TH STREET EAST,45.8091804000001,-100.8084582
PIONEER COMMUNITY HOSPITAL,18688 JEB STUART HIGHWAY,36.6462295590001,-80.2548916659999
PHILHAVEN,"283 SOUTH BUTLER ROAD, PO BOX 550",40.2673700020001,-76.4620689989999
TRI-STATE MEMORIAL HOSPITAL,1221 HIGHLAND AVENUE,46.4025536880001,-117.054761293
CUMBERLAND HOSPITAL FOR CHILDREN AND ADOLESCENTS,9407 CUMBERLAND ROAD,37.5463599600001,-76.9785405169999
THE NEW MEXICO BEHAVIORAL HEALTH INSTITUTE AT LAS VEGAS,3695 HOT SPRINGS BOULEVARD,35.608364975,-105.242245091
SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,1503 CEDAR CREST BOULEVARD,40.6127542900001,-75.529232905
TYRONE HOSPITAL,187 HOSPITAL DRIVE,40.6746622140001,-78.252332661
ROXBURY TREATMENT CENTER,601 ROXBURY ROAD,40.0559995940001,-77.5372560769999
SURGICAL INSTITUTE OF READING,2752 CENTURY BOULEVARD,40.3586117570001,-75.987926982
HERITAGE VALLEY BEAVER,1000 DUTCH RIDGE ROAD,40.712044516,-80.323298436
MEADOW WOOD BEHAVIORAL HEALTH SYSTEM,575 S DUPONT HWY,39.639728115,-75.629343535
TORRANCE STATE HOSPITAL,"STATE ROUTE 1014, P O BOX 111",40.41484,-79.238243
FOREST HEALTH MEDICAL CENTER OF BUCKS COUNTY,280 MIDDLETOWN BOULEVARD,40.1809704670001,-74.885178455
SEABROOK EMERGENCY ROOM,603 LAFAYETTE RD,42.8924714190001,-70.8736944619999
PRESBYTERIAN RUST MEDICAL CENTER,2400 UNSER BLVD. SE,35.2193621380001,-106.693207013
BROOKE GLEN BEHAVIORAL HOSPITAL,7170 LAFAYETTE AVENUE,40.134718013000096,-75.215693077
EDGEWOOD SURGICAL HOSPITAL,239 EDGEWOOD DRIVE EXTENSION,41.3307320010001,-80.418328999
PENNSYLVANIA PSYCHIATRIC INSTITUTE,2501 NORTH THIRD STREET,40.2862885750001,-76.898111391
GEISINGER JERSEY SHORE HOSPITAL,1020 THOMPSON STREET,41.2018360020001,-77.267931001
NEW LIFECARE HOSPITAL OF MECHANICSBURG,4950 WILSON LANE,40.2096050000001,-76.972524999
PENN STATE HERSHEY REHABILITATION HOSPITAL,1135 OLD WEST CHOCOLATE AVENUE,40.2729975670001,-76.686928274
ROTHMAN SPECIALTY HOSPITAL,3300 TILLMAN DRIVE,40.1129395310001,-74.962706752
PHOENIX HOUSE OF NEW ENGLAND - PHOENIX ACADEMY MAINE,49 KAMICH DRIVE,44.35944327,-69.759348415
THE MEDICAL CENTER OF SOUTHEAST TEXAS BEAUMONT CAMPUS,6025 METROPOLITAN DRIVE,30.1121411010001,-94.16975617
FULTON COUNTY MEDICAL CENTER,214 PEACH ORCHARD ROAD,39.937190243,-78.006870221
MCDONALD ARMY COMMUNITY HOSPITAL,576 JEFFERSON AVENUE,37.161954312,-76.5732262609999
BURKE REHABILITATION CENTER,2826 WESTCHESTER AVE,40.844183564,-73.835355088
INTERFAITH MEDICAL CENTER,1545 ATLANTIC AVE,40.6782330440001,-73.937368335
FRIENDS HOSPITAL,4641 ROOSEVELT BOULEVARD,40.026492832,-75.102127848
ADVANCED SURGICAL HOSPITAL,100 TRICH DRIVE,40.156412001,-80.2790419999999
PALMERTON HOSPITAL,135 LAFAYETTE AVENUE,40.8029710010001,-75.6150279999999
PHYSICIANS CARE SURGICAL HOSPITAL,454 ENTERPRISE DRIVE,40.216070001,-75.553404999
BARNES-KASSON COUNTY HOSPITAL,2872 TURNPIKE STREET,41.9465591430001,-75.5923037049999
LANCASTER REHABILITATION HOSPITAL,675 GOOD DRIVE,40.0622214430001,-76.3516197129999
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF YORK,1850 NORMANDIE DRIVE,39.9808450020001,-76.78103
COORDINATED HEALTH ORTHOPEDIC HOSPITAL,2310 HIGHLAND AVENUE,40.6731214660001,-75.365457125
SAN JUAN REGIONAL REHABILITATION HOSPITAL,525 SOUTH SCHWARTZ AVENUE,36.7255799870001,-108.216120834
PINECREST REHAB HOSPITAL,5360 LINTON BLVD,26.436625301,-80.12847349
KILBARCHAN RESIDENTIAL TREATMENT CENTER,81 EAST 39TH STREET,40.919107571,-74.135400514
ROCKFORD CENTER,100 ROCKFORD DR,39.6952702990001,-75.6610423399999
PARKLAND HEALTH CENTER-FARMINGTON,1101 WEST LIBERTY STREET,37.7813659240001,-90.4382447359999
DELAWARE PSYCHIATRIC CENTER,1901 N DUPONT HWY,39.70064567,-75.5763155559999
SOUTHEAST MISSOURI MENTAL HEALTH CENTER,1010 WEST COLUMBIA STREET,37.7737539830001,-90.4370935599999
SELECT SPECIALTY HOSPITAL OF WILMINGTON,701 N CLAYTON ST,39.7500297440001,-75.566740406
DOVER BEHAVIORAL HEALTH SYSTEM,725 HORSEPOND RD,39.1536708510001,-75.484260139
CHRISTIANA CARE-WILMINGTON HOSPITAL,501 W 14TH ST,39.7514638980001,-75.549661799
SPOONER HEALTH SYSTEM,1280 CHANDLER DR,45.841472701,-91.872068086
THEDACARE MEDICAL CENTER - SHAWANO INC,100 COUNTRY ROAD B,44.7605340000001,-88.6066959999999
WESTERN WISCONSIN HEALTH,1100 BERGSLIEN ST,44.941339,-92.378301
CORAL SHORES BEHAVIORAL HEALTH,5995 SE COMMUNITY DRIVE,27.131449,-80.221261
LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,1285 CREEKSIDE BLVD E,26.2701740000001,-81.788584
OVIEDO MEDICAL CENTER,8300 RED BUG LAKE RD,28.6578410000001,-81.228064
UF HEALTH NORTH,15255 MAX LEGGETT PARKWAY,30.483998,-81.6334189999999
SANFORD TRANSPLANT CENTER,736 BROADWAY,46.8842980000001,-96.788422
ALEXANDRIA VA HEALTH CARE SYSTEM,2495 SHREVEPORT HIGHWAY,31.3559500000001,-92.437722
ST MARY REHABILITATION HOSPITAL,1208 LANGHORNE NEWTOWN RD,40.200727,-74.933701
LAFAYETTE-AMG SPECIALTY HOSPITAL,4811 AMBASSADOR CAFFERY PARKWAY,30.1504090820001,-92.0362093589999
SANFORD MEDICAL CENTER FARGO,5225 23RD AVE S,46.8452189020001,-96.87577895
DIGINITY HEALTH-ST.ROSE DOMINICAN BLUE DIAMOND CAMPUS,4855 BLUE DIAMOND ROAD,36.032117,-115.207116
PAM REHABILITATION HOSPITAL OF CENTENNIAL HILLS,6166 N DURANGO DRIVE,36.2751343300001,-115.28035549
HENDERSON HOSPITAL,1050 WEST GALLERIA DRIVE,36.072711,-115.030568
WASHINGTON DC VA MEDICAL CENTER,50 IRVING ST NW,38.9289230000001,-77.010732
LEXINGTON VA MEDICAL CENTER - COOPER,1101 VETERANS DRIVE,38.0298040000001,-84.506404
ST JOSEPH COUNTY VA HEALTH CARE CENTER,1540 TRINITY PLACE,41.707343,-86.16311
CINCINNATI VA MEDICAL CENTER - FORT THOMAS,1000 S FT THOMAS AVE,39.064603,-84.445641
OLANDO VA MEDICAL CENTER,13800 VETERANS WAY,28.36614,-81.2757109999999
BALTIMORE VA MEDICAL CENTER,10 NORTH GREENE STREET,39.2896495890001,-76.624558107
LOCH RAVEN VA MEDICAL CENTER,3900 LOCH RAVEN BOULEVARD,39.3363410000001,-76.595699
VETERANS HEALTH CARE SYSTEM OF THE OZARKS,1100 NORTH COLLEGE AVENUE,36.081419,-94.160127
CENTRAL STAR PSYCHIATRIC HEALTH FACILITY FRESNO,4411 E. KINGS CANYON ROAD,36.7372886850001,-119.752187693
"LAGUNA TREATMENT HOSPITAL, LLC",24552 PACIFIC PARK DRIVE,33.571171416,-117.701246934
KENTFIELD HOSPITAL SAN FRANCISCO,450 STANYAN ST.,37.7740387910001,-122.454030039
SAN JOSE BEHAVIORAL HEALTH,455 SILICON VALLEY BOULEVARD,37.24902093,-121.774458226
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF MODESTO,1303 MABLE AVE,37.697027732,-120.975785321
LAKE PINES HOSPITAL,3639 LOYOLA AVE,30.0317431550001,-90.270086866
